,m,n,kernel,n_iter,training_time
3620,3290,30,1,2935,0.481951618399944
3621,3290,30,0,131084,0.8631627618000494
3622,3290,27,1,2749,0.4632677482002691
3623,3290,27,0,126968,0.7863150665998546
3624,3290,24,1,2992,0.4357264472000679
3625,3290,24,0,114872,0.718802406800205
3626,3290,21,1,2884,0.4509241427998859
3627,3290,21,0,61906,0.6546001058000911
3628,3290,18,1,2863,0.4372785734001809
3629,3290,18,0,40870,0.6059422162001283
3630,3290,15,1,2972,0.44473230539988434
3631,3290,15,0,32202,0.5356582427999456
3632,3290,12,1,2857,0.4088495845997386
3633,3290,12,0,43955,0.4968302736000624
3634,3290,9,1,2696,0.4206995767997796
3635,3290,9,0,16140,0.44431522760005465
3636,3290,6,1,2524,0.4075316128002669
3637,3290,6,0,3044,0.35334188800006816
3638,3290,3,1,2290,0.3979500266001196
3639,3290,3,0,1982,0.30398847599990403
3640,3280,30,1,2923,0.5106711589998667
3641,3280,30,0,158660,0.9167429932000232
3642,3280,27,1,2856,0.5355532435998611
3643,3280,27,0,74117,0.8241650546002347
3644,3280,24,1,2954,0.47644469199985906
3645,3280,24,0,81120,0.742409255000166
3646,3280,21,1,2911,0.4607222353999532
3647,3280,21,0,59364,0.6759804982000788
3648,3280,18,1,2778,0.47053569439976856
3649,3280,18,0,40993,0.6389479458001006
3650,3280,15,1,2751,0.47192445620021317
3651,3280,15,0,55291,0.6447147025999584
3652,3280,12,1,2912,0.43098947260004933
3653,3280,12,0,22835,0.5100532362001104
3654,3280,9,1,2843,0.4215230522002457
3655,3280,9,0,6455,0.42340276519971665
3656,3280,6,1,2627,0.4068379929998628
3657,3280,6,0,16600,0.37905548220023777
3658,3280,3,1,2311,0.3953556287997344
3659,3280,3,0,3377,0.34856460119972327
3660,3270,30,1,2743,0.4708976503998201
3661,3270,30,0,75786,0.8493946627999321
3662,3270,27,1,2725,0.4623393329999089
3663,3270,27,0,94004,0.8294390367998858
3664,3270,24,1,2929,0.4806259942002725
3665,3270,24,0,72991,0.7626828762000514
3666,3270,21,1,2964,0.4685699381998347
3667,3270,21,0,51976,0.7149670060001881
3668,3270,18,1,2792,0.46038220600003116
3669,3270,18,0,62037,0.6753919207998479
3670,3270,15,1,2779,0.463612655200086
3671,3270,15,0,66317,0.6206519109997316
3672,3270,12,1,2702,0.4244912092000959
3673,3270,12,0,18250,0.5022026920001735
3674,3270,9,1,2926,0.4412486338002054
3675,3270,9,0,11305,0.43494057379994044
3676,3270,6,1,2657,0.41417453519970876
3677,3270,6,0,14107,0.4059330581996619
3678,3270,3,1,2429,0.41624273739998896
3679,3270,3,0,2446,0.3790807938003127
3680,3260,30,1,2907,0.5046961485997599
3681,3260,30,0,140741,0.9963929003997691
3682,3260,27,1,2880,0.5110077638000803
3683,3260,27,0,68612,0.8286727369997606
3684,3260,24,1,2777,0.47875558840005394
3685,3260,24,0,84918,0.7510708872001487
3686,3260,21,1,2865,0.46324736520018633
3687,3260,21,0,35912,0.662953674200071
3688,3260,18,1,2746,0.4450473259999853
3689,3260,18,0,45488,0.6742408292000619
3690,3260,15,1,2905,0.4595441516001301
3691,3260,15,0,38194,0.5511668538001686
3692,3260,12,1,2736,0.42525368980004713
3693,3260,12,0,21930,0.5187600191999081
3694,3260,9,1,2775,0.4337389578000511
3695,3260,9,0,26793,0.47030535220001185
3696,3260,6,1,2325,0.4229323490000752
3697,3260,6,0,7805,0.36337341720009136
3698,3260,3,1,2398,0.40234194559980097
3699,3260,3,0,2313,0.35194501759979174
3700,3250,30,1,2717,0.4974880519999715
3701,3250,30,0,112740,0.9340513893999741
3702,3250,27,1,2856,0.5093343025999275
3703,3250,27,0,95368,0.838615831000243
3704,3250,24,1,2647,0.44363831680002475
3705,3250,24,0,58877,0.747166625600039
3706,3250,21,1,2714,0.4479259731997445
3707,3250,21,0,51849,0.7385785091999424
3708,3250,18,1,2893,0.4392692371999146
3709,3250,18,0,87725,0.6880615097998088
3710,3250,15,1,2758,0.4316316961996563
3711,3250,15,0,49938,0.5566744980000294
3712,3250,12,1,2685,0.40715036139990846
3713,3250,12,0,19057,0.4887998684000195
3714,3250,9,1,2631,0.4372278529999676
3715,3250,9,0,20138,0.48648929500013766
3716,3250,6,1,2710,0.41987381900016774
3717,3250,6,0,3319,0.3992462818001513
3718,3250,3,1,2276,0.4047250785999495
3719,3250,3,0,3988,0.34508405039960055
3720,3240,30,1,2748,0.48241661040010514
3721,3240,30,0,84206,0.8392736086003424
3722,3240,27,1,2855,0.48010050499997303
3723,3240,27,0,77118,0.8036403061998498
3724,3240,24,1,2707,0.4535603207999884
3725,3240,24,0,54641,0.7271785431999888
3726,3240,21,1,2991,0.4632724110000709
3727,3240,21,0,47010,0.7860031801999867
3728,3240,18,1,2724,0.47405037200005606
3729,3240,18,0,45825,0.6375231735999478
3730,3240,15,1,2644,0.43715699819986187
3731,3240,15,0,24939,0.5656660572001784
3732,3240,12,1,2873,0.40743168820026765
3733,3240,12,0,47655,0.4816847071999291
3734,3240,9,1,2433,0.4414488263999374
3735,3240,9,0,17373,0.5285400394001044
3736,3240,6,1,2465,0.42027428519995735
3737,3240,6,0,6484,0.3981160661998729
3738,3240,3,1,2330,0.4432034075998672
3739,3240,3,0,1924,0.30164653320007345
3740,3230,30,1,2789,0.47279593719995316
3741,3230,30,0,105356,0.9363059419998535
3742,3230,27,1,2923,0.4683360595998238
3743,3230,27,0,93447,0.8006028035999406
3744,3230,24,1,2760,0.46213441619984225
3745,3230,24,0,62861,0.6751840196004195
3746,3230,21,1,2752,0.44063221479991627
3747,3230,21,0,57386,0.6448794996002107
3748,3230,18,1,2848,0.4263064921997284
3749,3230,18,0,43969,0.5747516804000042
3750,3230,15,1,2682,0.42119230840016825
3751,3230,15,0,19354,0.5307859123997332
3752,3230,12,1,2813,0.3835512687999653
3753,3230,12,0,7079,0.4181209451999166
3754,3230,9,1,2761,0.4037620951999997
3755,3230,9,0,17895,0.43939999539961716
3756,3230,6,1,2528,0.3964836130000549
3757,3230,6,0,11461,0.36318800460012424
3758,3230,3,1,2748,0.38585023740015456
3759,3230,3,0,3456,0.34791373840034795
3760,3220,30,1,2648,0.4786563717996614
3761,3220,30,0,83013,0.8860574989999804
3762,3220,27,1,2823,0.49085813000019696
3763,3220,27,0,65095,0.8169192178000231
3764,3220,24,1,2775,0.46434482959975865
3765,3220,24,0,55902,0.7044747433999874
3766,3220,21,1,2872,0.46156542420030744
3767,3220,21,0,61444,0.7053259116000845
3768,3220,18,1,2741,0.4552529875996697
3769,3220,18,0,39490,0.6528663936000157
3770,3220,15,1,2753,0.45361180459985917
3771,3220,15,0,21833,0.593016455599718
3772,3220,12,1,2778,0.42228008239999326
3773,3220,12,0,19555,0.4638307821996932
3774,3220,9,1,2556,0.42776857320022826
3775,3220,9,0,12317,0.42794055239974116
3776,3220,6,1,2478,0.4122572041998865
3777,3220,6,0,3291,0.34810308720007016
3778,3220,3,1,2064,0.39757585120023575
3779,3220,3,0,3176,0.3178403930000059
3780,3210,30,1,2713,0.46714738419977947
3781,3210,30,0,105333,0.9212587295998673
3782,3210,27,1,2942,0.4752918492002209
3783,3210,27,0,113840,0.8245176194001033
3784,3210,24,1,2684,0.45514016739980434
3785,3210,24,0,39287,0.7470763106000959
3786,3210,21,1,2723,0.4725021233998632
3787,3210,21,0,65645,0.6837234274002185
3788,3210,18,1,2860,0.4404257319998578
3789,3210,18,0,41074,0.5755947366002147
3790,3210,15,1,2857,0.44975815399993735
3791,3210,15,0,27037,0.5460336792000817
3792,3210,12,1,2958,0.417384578400015
3793,3210,12,0,6941,0.3875144340001498
3794,3210,9,1,2727,0.40731187139990654
3795,3210,9,0,11032,0.421896494000066
3796,3210,6,1,2410,0.42674574660013603
3797,3210,6,0,7044,0.35520250299996403
3798,3210,3,1,2199,0.38023393520015814
3799,3210,3,0,9711,0.3306964481997056
3800,3200,30,1,2870,0.4601462192000326
3801,3200,30,0,118354,0.8194057935997989
3802,3200,27,1,2900,0.4445765889999166
3803,3200,27,0,87907,0.7513898061999498
3804,3200,24,1,2753,0.4092257888001768
3805,3200,24,0,136694,0.6923692461999963
3806,3200,21,1,2608,0.42803569299994704
3807,3200,21,0,39496,0.6368254397999408
3808,3200,18,1,2881,0.44210720180035423
3809,3200,18,0,35065,0.6084472681997795
3810,3200,15,1,2876,0.4329166292000082
3811,3200,15,0,28192,0.5599850900000092
3812,3200,12,1,2416,0.40361934740030847
3813,3200,12,0,7462,0.4816330388001006
3814,3200,9,1,2456,0.42665088919984556
3815,3200,9,0,13351,0.45888069800002995
3816,3200,6,1,2756,0.4146776541998406
3817,3200,6,0,2923,0.3185374787997716
3818,3200,3,1,2099,0.42564673839988243
3819,3200,3,0,3154,0.3441967904000194
3820,3190,30,1,2674,0.46886715659984474
3821,3190,30,0,86063,0.873593219599752
3822,3190,27,1,2804,0.47461941279980235
3823,3190,27,0,85419,0.7676016032002735
3824,3190,24,1,2961,0.43666199279996365
3825,3190,24,0,65981,0.7051678681998965
3826,3190,21,1,2675,0.45499828720003277
3827,3190,21,0,49603,0.6995874070002174
3828,3190,18,1,2639,0.42892110800003136
3829,3190,18,0,68073,0.6263584398000603
3830,3190,15,1,2831,0.4350059892001809
3831,3190,15,0,33265,0.542369129799954
3832,3190,12,1,2775,0.4246723306001513
3833,3190,12,0,7872,0.45642901960000015
3834,3190,9,1,2537,0.41917280180005034
3835,3190,9,0,19659,0.46819206579984896
3836,3190,6,1,2652,0.41862858360018435
3837,3190,6,0,15125,0.37299004460019203
3838,3190,3,1,2085,0.39411003739987793
3839,3190,3,0,2109,0.34054107699994346
3840,3180,30,1,2905,0.47251766700010195
3841,3180,30,0,98805,0.8468086118002247
3842,3180,27,1,2742,0.4638574463999248
3843,3180,27,0,82456,0.8316070032000425
3844,3180,24,1,2705,0.4425645899997107
3845,3180,24,0,58953,0.6941129107999586
3846,3180,21,1,2733,0.4405840357996567
3847,3180,21,0,43582,0.6511831800000436
3848,3180,18,1,2807,0.44143420659984256
3849,3180,18,0,56497,0.6868811783999262
3850,3180,15,1,2841,0.46805470480012445
3851,3180,15,0,23036,0.5688951669999369
3852,3180,12,1,2852,0.3841483857999265
3853,3180,12,0,36979,0.42730895559998316
3854,3180,9,1,2634,0.3926095189997795
3855,3180,9,0,22480,0.4119676301999789
3856,3180,6,1,2461,0.3806767049998598
3857,3180,6,0,9637,0.36977542780005024
3858,3180,3,1,1943,0.368314012799965
3859,3180,3,0,2518,0.3037589988003674
3860,3170,30,1,2844,0.4447881332000179
3861,3170,30,0,90386,0.7859461336000095
3862,3170,27,1,2806,0.4348604617998717
3863,3170,27,0,71624,0.7237085714003115
3864,3170,24,1,2853,0.40661195139982736
3865,3170,24,0,109731,0.6911847104000117
3866,3170,21,1,2751,0.41764403020006285
3867,3170,21,0,54583,0.6226999566002632
3868,3170,18,1,2678,0.40864184520014535
3869,3170,18,0,34943,0.5397554512001079
3870,3170,15,1,2800,0.40879369499998575
3871,3170,15,0,44856,0.5239455971997813
3872,3170,12,1,2731,0.38175049660021615
3873,3170,12,0,24258,0.44487419800007044
3874,3170,9,1,2699,0.3943015150001884
3875,3170,9,0,24744,0.44055732120014
3876,3170,6,1,2339,0.3904201319999629
3877,3170,6,0,2772,0.3237601769998946
3878,3170,3,1,2321,0.39097297199987224
3879,3170,3,0,2140,0.31563549260026774
3880,3160,30,1,2872,0.5052471377999609
3881,3160,30,0,84338,0.8255756210000982
3882,3160,27,1,2602,0.4653590788002475
3883,3160,27,0,67404,0.801826603399968
3884,3160,24,1,2706,0.42500422800003435
3885,3160,24,0,138646,0.7267881354000565
3886,3160,21,1,2838,0.4423626145999151
3887,3160,21,0,38953,0.63992827760012
3888,3160,18,1,2775,0.41178069340021467
3889,3160,18,0,63260,0.5545318982001846
3890,3160,15,1,2810,0.41118887399989035
3891,3160,15,0,27443,0.49759654399986175
3892,3160,12,1,2595,0.4023543614001028
3893,3160,12,0,14573,0.450339637000252
3894,3160,9,1,2518,0.3981501145999573
3895,3160,9,0,17709,0.3796301461998155
3896,3160,6,1,2361,0.3890357528000095
3897,3160,6,0,7641,0.35818482779995975
3898,3160,3,1,2435,0.3895388233999256
3899,3160,3,0,2802,0.3213850191999882
3900,3150,30,1,2864,0.4513987038000778
3901,3150,30,0,93647,0.7844395624004392
3902,3150,27,1,2788,0.4438763579997612
3903,3150,27,0,73633,0.757416791200012
3904,3150,24,1,2713,0.4094624337998539
3905,3150,24,0,96647,0.7065042276000895
3906,3150,21,1,2760,0.4383264055999462
3907,3150,21,0,62533,0.6302656234000097
3908,3150,18,1,2651,0.41862062420004803
3909,3150,18,0,37105,0.5745223617999727
3910,3150,15,1,2841,0.42203410479996817
3911,3150,15,0,47880,0.5410293382001328
3912,3150,12,1,2689,0.39530141020022713
3913,3150,12,0,24733,0.4320092855996336
3914,3150,9,1,2640,0.39787544319970036
3915,3150,9,0,4374,0.34088155099962025
3916,3150,6,1,2475,0.3874842807999812
3917,3150,6,0,12992,0.36159204579980725
3918,3150,3,1,2510,0.373707275400011
3919,3150,3,0,3919,0.3229883959998915
3920,3140,30,1,2766,0.4460129584000242
3921,3140,30,0,91291,0.7761996703997284
3922,3140,27,1,2613,0.43101563839991286
3923,3140,27,0,73509,0.7491493830002582
3924,3140,24,1,2650,0.4918315174001691
3925,3140,24,0,33229,0.6719718385997112
3926,3140,21,1,2668,0.40717440839980557
3927,3140,21,0,37545,0.5974409213999025
3928,3140,18,1,2737,0.4565253643999313
3929,3140,18,0,39020,0.6218619960000069
3930,3140,15,1,2721,0.44424751400001694
3931,3140,15,0,33900,0.5483618555999783
3932,3140,12,1,2618,0.38995114220015237
3933,3140,12,0,16689,0.45133631539993074
3934,3140,9,1,2544,0.39922272160001737
3935,3140,9,0,15865,0.40309215079996646
3936,3140,6,1,2610,0.3777878272001544
3937,3140,6,0,2704,0.29294191699991645
3938,3140,3,1,2504,0.37413597679988014
3939,3140,3,0,5009,0.3127504346002752
3940,3130,30,1,2749,0.43501390719975463
3941,3130,30,0,84166,0.7792374084001494
3942,3130,27,1,2735,0.43958413779982947
3943,3130,27,0,70625,0.749730749399896
3944,3130,24,1,2750,0.4262373956000374
3945,3130,24,0,79741,0.6929519091998373
3946,3130,21,1,2807,0.4328200363999713
3947,3130,21,0,39272,0.6051346984002521
3948,3130,18,1,2746,0.42605628879973667
3949,3130,18,0,85110,0.5685469733996797
3950,3130,15,1,2606,0.42721370039998874
3951,3130,15,0,39816,0.5865797854001358
3952,3130,12,1,2638,0.3630999962000715
3953,3130,12,0,23865,0.4300625917998332
3954,3130,9,1,2462,0.4178993534000256
3955,3130,9,0,15097,0.4076677928002027
3956,3130,6,1,2420,0.4413013871999283
3957,3130,6,0,4336,0.3343628342001466
3958,3130,3,1,2328,0.3764149873999486
3959,3130,3,0,2502,0.33181494160016883
3960,3120,30,1,2764,0.44884107199977735
3961,3120,30,0,209360,0.9225461119998727
3962,3120,27,1,2603,0.4657901026001127
3963,3120,27,0,88110,0.8530340676001288
3964,3120,24,1,2722,0.45091536739964794
3965,3120,24,0,53433,0.6695437839998704
3966,3120,21,1,2735,0.42857491120012126
3967,3120,21,0,95298,0.6292176009999821
3968,3120,18,1,2683,0.41061500119994887
3969,3120,18,0,41199,0.5492488830002913
3970,3120,15,1,2619,0.39793104759955894
3971,3120,15,0,45407,0.5086979873998644
3972,3120,12,1,2530,0.3610193966002043
3973,3120,12,0,17314,0.41126730899977704
3974,3120,9,1,2689,0.3814107865999176
3975,3120,9,0,5412,0.3859572417999516
3976,3120,6,1,2404,0.3947921885999676
3977,3120,6,0,10799,0.3601345210001455
3978,3120,3,1,2147,0.39206140600017536
3979,3120,3,0,1978,0.34734844519989566
3980,3110,30,1,2765,0.48141598939982944
3981,3110,30,0,82143,0.8696006281999871
3982,3110,27,1,2733,0.4493727613998999
3983,3110,27,0,71366,0.7551753768000709
3984,3110,24,1,2938,0.40010776599992826
3985,3110,24,0,82694,0.6828121620001184
3986,3110,21,1,2825,0.4439596182002788
3987,3110,21,0,47715,0.6471363657999973
3988,3110,18,1,2756,0.42515667760017095
3989,3110,18,0,71371,0.5866510750001908
3990,3110,15,1,2599,0.4071884955999849
3991,3110,15,0,32460,0.5338467149998906
3992,3110,12,1,2571,0.3649795826000627
3993,3110,12,0,31851,0.40408824740043203
3994,3110,9,1,2265,0.40432968439999967
3995,3110,9,0,13467,0.397960946800049
3996,3110,6,1,2531,0.4063718840001457
3997,3110,6,0,6296,0.39557223100000555
3998,3110,3,1,2001,0.3673309089999748
3999,3110,3,0,3724,0.36047361260007166
4000,3100,30,1,2715,0.4713729881999825
4001,3100,30,0,95753,0.8103140352000991
4002,3100,27,1,2782,0.4519694389997312
4003,3100,27,0,70341,0.7841133160001845
4004,3100,24,1,2731,0.38977770879973833
4005,3100,24,0,125582,0.7034943394000948
4006,3100,21,1,2750,0.40502639200021806
4007,3100,21,0,68768,0.5832695636001517
4008,3100,18,1,2628,0.3997092085997792
4009,3100,18,0,44894,0.5809636218000378
4010,3100,15,1,2775,0.43380958640009337
4011,3100,15,0,29894,0.5191205248000188
4012,3100,12,1,3304,0.38150291239981016
4013,3100,12,0,8994,0.41023333339999224
4014,3100,9,1,2581,0.38858738640010415
4015,3100,9,0,19707,0.3915893566001614
4016,3100,6,1,2429,0.3731294531999083
4017,3100,6,0,9834,0.37630886700007976
4018,3100,3,1,2258,0.3706092015998365
4019,3100,3,0,1907,0.2697865656000431
4020,3090,30,1,2861,0.43122742679970544
4021,3090,30,0,70076,0.7881124684003226
4022,3090,27,1,2752,0.4740566664000653
4023,3090,27,0,67116,0.746371241199995
4024,3090,24,1,2894,0.4346605952001482
4025,3090,24,0,14210,0.5807028643999729
4026,3090,21,1,2740,0.4454409067999222
4027,3090,21,0,53326,0.6736771800000497
4028,3090,18,1,2682,0.40447947779975946
4029,3090,18,0,30679,0.5705893488002403
4030,3090,15,1,2520,0.38894098999971904
4031,3090,15,0,34512,0.4746302885998375
4032,3090,12,1,2542,0.34766218360000495
4033,3090,12,0,23552,0.4266829886000778
4034,3090,9,1,2471,0.36744169039993724
4035,3090,9,0,10712,0.34553578959985315
4036,3090,6,1,2612,0.3626839407997977
4037,3090,6,0,10276,0.3437056725997536
4038,3090,3,1,2216,0.3540695843999856
4039,3090,3,0,1785,0.26989130539986944
4040,3080,30,1,2785,0.420810211800017
4041,3080,30,0,106568,0.7618658687997595
4042,3080,27,1,2714,0.41197075480013157
4043,3080,27,0,74292,0.6789035505998982
4044,3080,24,1,2545,0.3796325560000696
4045,3080,24,0,69932,0.6119921747998888
4046,3080,21,1,2757,0.40280835700013995
4047,3080,21,0,38509,0.593638682799974
4048,3080,18,1,2745,0.39715465259996563
4049,3080,18,0,35721,0.6341975940000338
4050,3080,15,1,2662,0.39423764719995236
4051,3080,15,0,34624,0.515328497000155
4052,3080,12,1,2411,0.37743010100020913
4053,3080,12,0,23885,0.42935510300012536
4054,3080,9,1,2592,0.3817553197999587
4055,3080,9,0,12690,0.42091849599983105
4056,3080,6,1,2467,0.37172160539976173
4057,3080,6,0,2719,0.2876031766001688
4058,3080,3,1,2618,0.3717264920000162
4059,3080,3,0,3469,0.2981851447997542
4060,3070,30,1,2727,0.415396700400197
4061,3070,30,0,63767,0.7260762763999082
4062,3070,27,1,2821,0.4362475217998508
4063,3070,27,0,181088,0.7013376045999393
4064,3070,24,1,2638,0.39498676500006696
4065,3070,24,0,113815,0.6391314195998348
4066,3070,21,1,2676,0.391619731800165
4067,3070,21,0,84822,0.5824963953999032
4068,3070,18,1,2712,0.3791525258000547
4069,3070,18,0,55817,0.5073253520000435
4070,3070,15,1,2729,0.3807779201999438
4071,3070,15,0,27385,0.46868633079993743
4072,3070,12,1,2786,0.34765336140008
4073,3070,12,0,13156,0.3935726378002073
4074,3070,9,1,2397,0.3661950347997845
4075,3070,9,0,13734,0.35945771599981524
4076,3070,6,1,2465,0.3566529760000776
4077,3070,6,0,3002,0.2894835637998767
4078,3070,3,1,2039,0.3437578853998275
4079,3070,3,0,1747,0.2525805670000409
4080,3060,30,1,2625,0.415336013200249
4081,3060,30,0,100411,0.7381530712002131
4082,3060,27,1,2714,0.4280977403999714
4083,3060,27,0,58120,0.7220702855996933
4084,3060,24,1,2650,0.41888691799977096
4085,3060,24,0,91379,0.7033277473998168
4086,3060,21,1,2919,0.40126844520018495
4087,3060,21,0,96835,0.6419515941999634
4088,3060,18,1,2607,0.44053662299993446
4089,3060,18,0,70674,0.5331098186003146
4090,3060,15,1,2640,0.38881715160023306
4091,3060,15,0,43505,0.4847571137997875
4092,3060,12,1,2547,0.3608229906003544
4093,3060,12,0,6613,0.37090879380011754
4094,3060,9,1,2682,0.381629367000096
4095,3060,9,0,10210,0.37964295479996507
4096,3060,6,1,2517,0.3742684108003232
4097,3060,6,0,2600,0.27513553160006265
4098,3060,3,1,2008,0.3396581132001302
4099,3060,3,0,3518,0.2907674860000043
4100,3050,30,1,2631,0.40970877099989594
4101,3050,30,0,71182,0.7077053628001522
4102,3050,27,1,2730,0.4092710979997719
4103,3050,27,0,43145,0.6781692157996076
4104,3050,24,1,2616,0.3832611801999519
4105,3050,24,0,69688,0.6490577528002177
4106,3050,21,1,2695,0.4323401075998845
4107,3050,21,0,59050,0.6729457139997976
4108,3050,18,1,2601,0.42418086440029584
4109,3050,18,0,27354,0.5546383499997318
4110,3050,15,1,2527,0.3967735366002671
4111,3050,15,0,41573,0.5352499560000069
4112,3050,12,1,2560,0.3741873987999497
4113,3050,12,0,20707,0.48247521659995984
4114,3050,9,1,2377,0.3722398550002254
4115,3050,9,0,12061,0.3699563518001014
4116,3050,6,1,2256,0.36905663360012114
4117,3050,6,0,6924,0.31182709079985216
4118,3050,3,1,1956,0.35365976819994105
4119,3050,3,0,4084,0.30639472599959844
4120,3040,30,1,2773,0.4218612795997615
4121,3040,30,0,139637,0.8168384700000388
4122,3040,27,1,2576,0.4462587738000366
4123,3040,27,0,85421,0.6970114137999189
4124,3040,24,1,2654,0.40528826599984313
4125,3040,24,0,49172,0.6692020201999185
4126,3040,21,1,2555,0.4305176134002977
4127,3040,21,0,96734,0.6470603370002209
4128,3040,18,1,2837,0.4086722540005212
4129,3040,18,0,36950,0.5435013973998138
4130,3040,15,1,2625,0.42678056479981025
4131,3040,15,0,28894,0.5156343012000434
4132,3040,12,1,2624,0.35014970659995015
4133,3040,12,0,17856,0.45673791019980853
4134,3040,9,1,2604,0.38854949940014194
4135,3040,9,0,17536,0.4176259158000903
4136,3040,6,1,2318,0.37860663199953704
4137,3040,6,0,12935,0.4101995990000432
4138,3040,3,1,2254,0.35876222899987625
4139,3040,3,0,2062,0.2719063594000545
4140,3030,30,1,2693,0.45948408219974224
4141,3030,30,0,114812,0.8093840038000053
4142,3030,27,1,2597,0.48164244560030056
4143,3030,27,0,70065,0.6949325647998194
4144,3030,24,1,2684,0.37583553899985417
4145,3030,24,0,65774,0.6161463324000579
4146,3030,21,1,2695,0.3988125802003196
4147,3030,21,0,83635,0.5935102276000179
4148,3030,18,1,2721,0.387774728399927
4149,3030,18,0,41081,0.5210159760001261
4150,3030,15,1,2503,0.3878683595999973
4151,3030,15,0,22476,0.4847587024001768
4152,3030,12,1,2504,0.4408118864001153
4153,3030,12,0,23455,0.40734616779973293
4154,3030,9,1,2359,0.3858764151997093
4155,3030,9,0,5436,0.3944348369997897
4156,3030,6,1,2583,0.3702392282000801
4157,3030,6,0,8442,0.3550522136001746
4158,3030,3,1,2202,0.37814511839969783
4159,3030,3,0,4355,0.2969052704002024
4160,3020,30,1,2660,0.43001946080021297
4161,3020,30,0,121555,0.8832107946000178
4162,3020,27,1,2799,0.42031333619997896
4163,3020,27,0,69360,0.6808077769999727
4164,3020,24,1,2682,0.3802511757998218
4165,3020,24,0,108562,0.644187915600196
4166,3020,21,1,2693,0.3990512884000054
4167,3020,21,0,59446,0.5952427058000467
4168,3020,18,1,2530,0.40066918960019393
4169,3020,18,0,49802,0.5555046473997208
4170,3020,15,1,2579,0.3941478513999755
4171,3020,15,0,31643,0.4923084502001075
4172,3020,12,1,2642,0.3593442576004236
4173,3020,12,0,23231,0.4048024277997683
4174,3020,9,1,2491,0.3650613229998271
4175,3020,9,0,15667,0.3623006701998747
4176,3020,6,1,2358,0.3489923854001972
4177,3020,6,0,3340,0.29761750500001655
4178,3020,3,1,2161,0.3458849236003516
4179,3020,3,0,1848,0.25263289599988636
4180,3010,30,1,2689,0.4189076603999638
4181,3010,30,0,81812,0.7277778941996076
4182,3010,27,1,2791,0.4063016272000823
4183,3010,27,0,91324,0.7059715969999161
4184,3010,24,1,2518,0.399914548200104
4185,3010,24,0,77060,0.6629689095996583
4186,3010,21,1,2628,0.41146611620006296
4187,3010,21,0,49013,0.6183595293998223
4188,3010,18,1,2490,0.41727165699976465
4189,3010,18,0,28608,0.5511498017998747
4190,3010,15,1,2640,0.4141841583999849
4191,3010,15,0,42521,0.46343046220026735
4192,3010,12,1,2536,0.3540476986001522
4193,3010,12,0,36411,0.443858726200051
4194,3010,9,1,2340,0.3855392783998468
4195,3010,9,0,18889,0.3865870720001112
4196,3010,6,1,2228,0.362345181800265
4197,3010,6,0,6436,0.3348828288000732
4198,3010,3,1,2185,0.34852968619998137
4199,3010,3,0,5679,0.31658253660025365
4200,3000,30,1,2599,0.437234635599998
4201,3000,30,0,70255,0.7936354389999906
4202,3000,27,1,2657,0.4292773279999892
4203,3000,27,0,61240,0.6981647800002975
4204,3000,24,1,2691,0.38673151519960813
4205,3000,24,0,84823,0.6410259222000605
4206,3000,21,1,2556,0.4030862588000673
4207,3000,21,0,50023,0.5899219975999586
4208,3000,18,1,2674,0.3865261475999432
4209,3000,18,0,35190,0.5218125192002845
4210,3000,15,1,2638,0.37730889999984357
4211,3000,15,0,21551,0.46144972019992564
4212,3000,12,1,2520,0.3381882637997478
4213,3000,12,0,17706,0.3843749146000846
4214,3000,9,1,2473,0.35993599700032064
4215,3000,9,0,4631,0.3183648953998272
4216,3000,6,1,2122,0.35269244740011346
4217,3000,6,0,12040,0.342137219200049
4218,3000,3,1,2195,0.3375762561998272
4219,3000,3,0,4468,0.27592109459965286
4220,2990,30,1,2505,0.4183026861996041
4221,2990,30,0,164403,0.799618277800073
4222,2990,27,1,2562,0.4257963725998707
4223,2990,27,0,69006,0.7000903108002603
4224,2990,24,1,2683,0.3936248041996805
4225,2990,24,0,74530,0.6753650455997559
4226,2990,21,1,2703,0.40208351960027355
4227,2990,21,0,36559,0.589985197599708
4228,2990,18,1,2460,0.37569367199957926
4229,2990,18,0,43060,0.5263494158001777
4230,2990,15,1,2575,0.3951797493997219
4231,2990,15,0,42412,0.5038347284000337
4232,2990,12,1,2562,0.3431958732000567
4233,2990,12,0,20021,0.4194930079998812
4234,2990,9,1,2461,0.3607785092000995
4235,2990,9,0,4650,0.3156525837999652
4236,2990,6,1,2242,0.35572436160018694
4237,2990,6,0,9535,0.3281299915997806
4238,2990,3,1,2074,0.35120301180013486
4239,2990,3,0,1831,0.25773810380014767
4240,2980,30,1,2540,0.420124121599838
4241,2980,30,0,87395,0.7588015677998555
4242,2980,27,1,2600,0.4144143625997458
4243,2980,27,0,90609,0.7209373485999094
4244,2980,24,1,2487,0.39876097300020774
4245,2980,24,0,15727,0.5683298256000853
4246,2980,21,1,2489,0.3922273144000428
4247,2980,21,0,41891,0.5911154638000881
4248,2980,18,1,2561,0.3890632800001185
4249,2980,18,0,36072,0.5120614585999647
4250,2980,15,1,2531,0.3942177814002207
4251,2980,15,0,65845,0.4862501589999738
4252,2980,12,1,2551,0.36124896900000747
4253,2980,12,0,26856,0.41847203540019107
4254,2980,9,1,2406,0.36275879699987856
4255,2980,9,0,27850,0.37533380659988325
4256,2980,6,1,2361,0.3605560809997769
